CP;Commune;Distance;1-2;3-4;5-6 ;7-8;9-12;13-16;17-31;32-54
89460;Accolay;162;188;218;248;268;376;432,4;470;526,4
89800;Aigremont;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
89110;Aillant-sur-Tholon;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
89390;Aisy-sur-Armançon;155;180,4166667;210,4166667;240,4166667;260,4166667;360,8333333;414,9583333;451,0416667;505,1666667
89160;Ancy-le-Franc;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
89160;Ancy-le-Libre;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
89480;Andryes;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
89440;Angely;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89200;Annay-la-Côte;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
89310;Annay-sur-Serein;139;163,0833333;193,0833333;223,0833333;243,0833333;326,1666667;375,0916667;407,7083333;456,6333333
89200;Annéot;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
89440;Annoux;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89380;Appoigny;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89320;Arces-Dilo;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
89270;Arcy-sur-Cure;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
89160;Argentenay;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
89160;Argenteuil-sur-Armançon;138;162;192;222;242;324;372,6;405;453,6
89500;Armeau;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
89740;Arthonnay;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
89660;Asnières-sous-Bois;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89450;Asquins;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
89440;Athie;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89290;Augy;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89000;Auxerre;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
89200;Avallon;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
89190;Bagneaux;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89430;Baon;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
89400;Bassou;138;162;192;222;242;324;372,6;405;453,6
89460;Bazarnes;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89250;Beaumont;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
89630;Beauvilliers;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
89240;Beauvoir;208;237,8333333;267,8333333;297,8333333;317,8333333;475,6666667;547,0166667;594,5833333;665,9333333
89800;Beine;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
89210;Bellechaume;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
89150;La Belliole;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
89410;Béon;190;218,3333333;248,3333333;278,3333333;298,3333333;436,6666667;502,1666667;545,8333333;611,3333333
89360;Bernouil;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
89700;Béru;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
89270;Bessy-sur-Cure;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89570;Beugnon;112;133,8333333;163,8333333;193,8333333;213,8333333;267,6666667;307,8166667;334,5833333;374,7333333
89420;Bierry-les-Belles-Fontaines;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
89440;Blacy;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89200;Blannay;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
89230;Bleigny-le-Carreau;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
89220;Bléneau;225;256,25;286,25;316,25;336,25;512,5;589,375;640,625;717,5
89770;Bœurs-en-Othe;129;152,25;182,25;212,25;232,25;304,5;350,175;380,625;426,3
89660;Bois-d'Arcy;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
89400;Bonnard;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89500;Les Bordes;141;165,25;195,25;225,25;245,25;330,5;380,075;413,125;462,7
89113;Branches;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
89150;Brannay;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
89210;Brienon-sur-Armançon;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
89400;Brion;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
89660;Brosses;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
89630;Bussières;181;208,5833333;238,5833333;268,5833333;288,5833333;417,1666667;479,7416667;521,4583333;584,0333333
89400;Bussy-en-Othe;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89500;Bussy-le-Repos;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
89360;Butteaux;118;140,3333333;170,3333333;200,3333333;220,3333333;280,6666667;322,7666667;350,8333333;392,9333333
89360;Carisey;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89116;La Celle-Saint-Cyr;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89310;Censy;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89320;Cérilly;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
89320;Cerisiers;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89410;Cézy;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
89800;Chablis;138;162;192;222;242;324;372,6;405;453,6
89770;Chailley;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
89120;Chambeugle;186;214;244;274;294;428;492,2;535;599,2
89660;Chamoux;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
89220;Champcevrais;219;249,75;279,75;309,75;329,75;499,5;574,425;624,375;699,3
89350;Champignelles;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
89340;Champigny;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
89300;Champlay;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89210;Champlost;121;143,5833333;173,5833333;203,5833333;223,5833333;287,1666667;330,2416667;358,9583333;402,0333333
89290;Champs-sur-Yonne;150;175;205;235;255;350;402,5;437,5;490
89710;Champvallon;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
89300;Chamvres;195;223,75;253,75;283,75;303,75;447,5;514,625;559,375;626,5
89260;La Chapelle-sur-Oreuse;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89800;La Chapelle-Vaupelteigne;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
89113;Charbuy;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
89580;Charentenay;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
89400;Charmoy;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89120;Charny;197;225,9166667;255,9166667;285,9166667;305,9166667;451,8333333;519,6083333;564,7916667;632,5666667
89160;Chassignelles;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
89110;Chassy;198;227;257;287;307;454;522,1;567,5;635,6
89630;Chastellux-sur-Cure;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89660;Châtel-Censoir;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
89310;Châtel-Gérard;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
89340;Chaumont;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89500;Chaumot;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
89800;Chemilly-sur-Serein;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89250;Chemilly-sur-Yonne;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
89120;Chêne-Arnoult;200;229,1666667;259,1666667;289,1666667;309,1666667;458,3333333;527,0833333;572,9166667;641,6666667
89700;Cheney;118;140,3333333;170,3333333;200,3333333;220,3333333;280,6666667;322,7666667;350,8333333;392,9333333
89400;Cheny;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89690;Chéroy;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
89600;Chéu;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89240;Chevannes;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
89120;Chevillon;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89800;Chichée;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89400;Chichery;141;165,25;195,25;225,25;245,25;330,5;380,075;413,125;462,7
89190;Chigy;126;149;179;209;229;298;342,7;372,5;417,2
89530;Chitry;150;175;205;235;255;350;402,5;437,5;490
89420;Cisery;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
89190;Les Clérimois;128;151,1666667;181,1666667;211,1666667;231,1666667;302,3333333;347,6833333;377,9166667;423,2666667
89700;Collan;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
89100;Collemiers;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89140;Compigny;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
89500;Cornant;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
89580;Coulangeron;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89580;Coulanges-la-Vineuse;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
89480;Coulanges-sur-Yonne;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
89320;Coulours;127;150,0833333;180,0833333;210,0833333;230,0833333;300,1666667;345,1916667;375,2083333;420,2333333
89190;Courgenay;126;149;179;209;229;298;342,7;372,5;417,2
89800;Courgis;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
89140;Courlon-sur-Yonne;112;133,8333333;163,8333333;193,8333333;213,8333333;267,6666667;307,8166667;334,5833333;374,7333333
89560;Courson-les-Carrières;165;191,25;221,25;251,25;271,25;382,5;439,875;478,125;535,5
89150;Courtoin;162;188;218;248;268;376;432,4;470;526,4
89100;Courtois-sur-Yonne;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
89440;Coutarnoux;162;188;218;248;268;376;432,4;470;526,4
89480;Crain;177;204,25;234,25;264,25;284,25;408,5;469,775;510,625;571,9
89460;Cravant;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89740;Cruzy-le-Châtel;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
89390;Cry;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89116;Cudot;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
89420;Cussy-les-Forges;174;201;231;261;281;402;462,3;502,5;562,8
89140;Cuy;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
89700;Dannemoine;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
89120;Dicy;194;222,6666667;252,6666667;282,6666667;302,6666667;445,3333333;512,1333333;556,6666667;623,4666667
89240;Diges;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89440;Dissangis;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
89500;Dixmont;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
89150;Dollot;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
89150;Domats;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
89450;Domecy-sur-Cure;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
89200;Domecy-sur-le-Vault;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
89130;Dracy;192;220,5;250,5;280,5;300,5;441;507,15;551,25;617,4
89560;Druyes-les-Belles-Fontaines;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
89360;Dyé;123;145,75;175,75;205,75;225,75;291,5;335,225;364,375;408,1
89240;Égleny;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
89500;Égriselles-le-Bocage;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
89400;Épineau-les-Voves;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89700;Épineuil;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
89240;Escamps;154;179,3333333;209,3333333;239,3333333;259,3333333;358,6666667;412,4666667;448,3333333;502,1333333
89290;Escolives-Sainte-Camille;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89210;Esnon;128;151,1666667;181,1666667;211,1666667;231,1666667;302,3333333;347,6833333;377,9166667;423,2666667
89480;Étais-la-Sauvin;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
89200;Étaule;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
89510;Étigny;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
89310;Étivey;150;175;205;235;255;350;402,5;437,5;490
89140;Évry;114;136;166;196;216;272;312,8;340;380,8
89110;La Ferté-Loupière;188;216,1666667;246,1666667;276,1666667;296,1666667;432,3333333;497,1833333;540,4166667;605,2666667
89480;Festigny;182;209,6666667;239,6666667;269,6666667;289,6666667;419,3333333;482,2333333;524,1666667;587,0666667
89190;Flacy;117;139,25;169,25;199,25;219,25;278,5;320,275;348,125;389,9
89113;Fleury-la-Vallée;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89800;Fleys;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89360;Flogny-la-Chapelle;116;138,1666667;168,1666667;198,1666667;218,1666667;276,3333333;317,7833333;345,4166667;386,8666667
89450;Foissy-lès-Vézelay;179;206,4166667;236,4166667;266,4166667;286,4166667;412,8333333;474,7583333;516,0416667;577,9666667
89190;Foissy-sur-Vanne;122;144,6666667;174,6666667;204,6666667;224,6666667;289,3333333;332,7333333;361,6666667;405,0666667
89100;Fontaine-la-Gaillarde;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89130;Fontaines;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
89560;Fontenailles;115;137,0833333;167,0833333;197,0833333;217,0833333;274,1666667;315,2916667;342,7083333;383,8333333
89800;Fontenay-près-Chablis;138;162;192;222;242;324;372,6;405;453,6
89450;Fontenay-près-Vézelay;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
89660;Fontenay-sous-Fouronnes;167;193,4166667;223,4166667;253,4166667;273,4166667;386,8333333;444,8583333;483,5416667;541,5666667
89120;Fontenouilles;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
89520;Fontenoy;220;250,8333333;280,8333333;310,8333333;330,8333333;501,6666667;576,9166667;627,0833333;702,3333333
89150;Fouchères;86;105,6666667;135,6666667;165,6666667;185,6666667;211,3333333;243,0333333;264,1666667;295,8666667
89320;Fournaudin;126;149;179;209;229;298;342,7;372,5;417,2
89560;Fouronnes;169;195,5833333;225,5833333;255,5833333;275,5833333;391,1666667;449,8416667;488,9583333;547,6333333
89310;Fresnes;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
89160;Fulvy;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
89600;Germigny;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
89160;Gigny;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89200;Girolles;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
89140;Gisy-les-Nobles;150;175;205;235;255;350;402,5;437,5;490
89200;Givry;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
89740;Gland;126;149;179;209;229;298;342,7;372,5;417,2
89350;Grandchamp;203;232,4166667;262,4166667;292,4166667;312,4166667;464,8333333;534,5583333;581,0416667;650,7666667
89310;Grimault;149;173,9166667;203,9166667;233,9166667;253,9166667;347,8333333;400,0083333;434,7916667;486,9666667
89100;Gron;157;182,5833333;212,5833333;242,5833333;262,5833333;365,1666667;419,9416667;456,4583333;511,2333333
89113;Guerchy;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
89420;Guillon;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
89250;Gurgy;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89580;Gy-l'Évêque;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89250;Hauterive;131;154,4166667;184,4166667;214,4166667;234,4166667;308,8333333;355,1583333;386,0416667;432,3666667
89550;Héry;130;153,3333333;183,3333333;213,3333333;233,3333333;306,6666667;352,6666667;383,3333333;429,3333333
89290;Irancy;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
89200;Island;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
89440;L'Isle-sur-Serein;158;183,6666667;213,6666667;243,6666667;263,6666667;367,3333333;422,4333333;459,1666667;514,2666667
89360;Jaulges;122;144,6666667;174,6666667;204,6666667;224,6666667;289,3333333;332,7333333;361,6666667;405,0666667
89300;Joigny;159;184,75;214,75;244,75;264,75;369,5;424,925;461,875;517,3
89310;Jouancy;148;172,8333333;202,8333333;232,8333333;252,8333333;345,6666667;397,5166667;432,0833333;483,9333333
89440;Joux-la-Ville;152;177,1666667;207,1666667;237,1666667;257,1666667;354,3333333;407,4833333;442,9166667;496,0666667
89150;Jouy;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89160;Jully;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89700;Junay;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
89290;Jussy;178;205,3333333;235,3333333;265,3333333;285,3333333;410,6666667;472,2666667;513,3333333;574,9333333
89110;Laduz;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
89190;Lailly;120;142,5;172,5;202,5;222,5;285;327,75;356,25;399
89560;Lain;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
89520;Lainsecq;185;212,9166667;242,9166667;272,9166667;292,9166667;425,8333333;489,7083333;532,2916667;596,1666667
89130;Lalande;210;240;270;300;320;480;552;600;672
89400;Laroche-Saint-Cydroine;135;158,75;188,75;218,75;238,75;317,5;365,125;396,875;444,5
89570;Lasson;106;127,3333333;157,3333333;187,3333333;207,3333333;254,6666667;292,8666667;318,3333333;356,5333333
89170;Lavau;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
89130;Leugny;163;189,0833333;219,0833333;249,0833333;269,0833333;378,1666667;434,8916667;472,7083333;529,4333333
89520;Levis;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
89160;Lézinnes;131;154,4166667;184,4166667;214,4166667;234,4166667;308,8333333;355,1583333;386,0416667;432,3666667
89800;Lichères-près-Aigremont;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
89660;Lichères-sur-Yonne;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
89800;Lignorelles;134;157,6666667;187,6666667;217,6666667;237,6666667;315,3333333;362,6333333;394,1666667;441,4666667
89144;Ligny-le-Châtel;128;151,1666667;181,1666667;211,1666667;231,1666667;302,3333333;347,6833333;377,9166667;423,2666667
89240;Lindry;154;179,3333333;209,3333333;239,3333333;259,3333333;358,6666667;412,4666667;448,3333333;502,1333333
89140;Lixy;150;175;205;235;255;350;402,5;437,5;490
89300;Looze;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89200;Lucy-le-Bois;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89270;Lucy-sur-Cure;160;185,8333333;215,8333333;245,8333333;265,8333333;371,6666667;427,4166667;464,5833333;520,3333333
89480;Lucy-sur-Yonne;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
89200;Magny;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
89100;Maillot;140;164,1666667;194,1666667;224,1666667;244,1666667;328,3333333;377,5833333;410,4166667;459,6666667
89270;Mailly-la-Ville;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
89660;Mailly-le-Château;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
89100;Malay-le-Grand;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
89100;Malay-le-Petit;133;156,5833333;186,5833333;216,5833333;236,5833333;313,1666667;360,1416667;391,4583333;438,4333333
89120;Malicorne;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89800;Maligny;132;155,5;185,5;215,5;235,5;311;357,65;388,75;435,4
89120;Marchais-Beton;189;217,25;247,25;277,25;297,25;434,5;499,675;543,125;608,3
89420;Marmeaux;162;188;218;248;268;376;432,4;470;526,4
89500;Marsangy;161;186,9166667;216,9166667;246,9166667;266,9166667;373,8333333;429,9083333;467,2916667;523,3666667
